Iteration,Krylov.bicgstab,GMRES + KP_ILU0,Krylov.cg,Krylov.gmres
852,,,4.417073781513038e-5,
853,,,4.3856347901809895e-5,
854,,,4.3524966569731214e-5,
855,,,4.3178400806265326e-5,
856,,,4.281976806053515e-5,
857,,,4.2453504076016843e-5,
858,,,4.208514834328006e-5,
859,,,4.172092435921512e-5,
860,,,4.136717313946985e-5,
861,,,4.102972848364474e-5,
862,,,4.07133354717207e-5,
863,,,4.0421207870447456e-5,
864,,,4.015479761699454e-5,
865,,,3.991381483965228e-5,
866,,,3.969649557635226e-5,
867,,,3.950007239620251e-5,
868,,,3.9321366634934975e-5,
869,,,3.9157396142952925e-5,
870,,,3.9005884972519626e-5,
871,,,3.886557491827486e-5,
872,,,3.873627306634131e-5,
873,,,3.861861939003276e-5,
874,,,3.851361447290538e-5,
875,,,3.8421998049910454e-5,
876,,,3.8343603625670846e-5,
877,,,3.827682589149201e-5,
878,,,3.821832357555306e-5,
879,,,3.816304254652222e-5,
880,,,3.810458765574316e-5,
881,,,3.803590504207154e-5,
882,,,3.795017041717521e-5,
883,,,3.784172664047592e-5,
884,,,3.77068895029621e-5,
885,,,3.7544454163082344e-5,
886,,,3.7355787720888664e-5,
887,,,3.714447635228347e-5,
888,,,3.691558897709907e-5,
889,,,3.667470060272797e-5,
890,,,3.6426868127451314e-5,
891,,,3.617575970251301e-5,
892,,,3.5923106389212566e-5,
893,,,3.566858026959323e-5,
894,,,3.541011894507593e-5,
895,,,3.514462687591577e-5,
896,,,3.48689050369615e-5,
897,,,3.458060859721969e-5,
898,,,3.427902266013151e-5,
899,,,3.396548600432176e-5,
900,,,3.3643376489358315e-5,
901,,,3.3317678742874255e-5,
902,,,3.2994254886121076e-5,
903,,,3.267900368470165e-5,
904,,,3.237710590484045e-5,
905,,,3.209251404357263e-5,
906,,,3.182776787683004e-5,
907,,,3.158412617134024e-5,
908,,,3.136192289113661e-5,
909,,,3.116100249662268e-5,
910,,,3.0981075513327505e-5,
911,,,3.0821865399442254e-5,
912,,,3.068298373250394e-5,
913,,,3.056355651775025e-5,
914,,,3.046170802965137e-5,
915,,,3.0374067999715722e-5,
916,,,3.0295486410509195e-5,
917,,,3.0219109589831547e-5,
918,,,3.013689383022802e-5,
919,,,3.0040521497803888e-5,
920,,,2.9922564131722072e-5,
921,,,2.9777641323726644e-5,
922,,,2.9603288480085547e-5,
923,,,2.9400293409963548e-5,
924,,,2.9172386837318747e-5,
925,,,2.892534061965363e-5,
926,,,2.8665686224700528e-5,
927,,,2.8399365121913834e-5,
928,,,2.813063566527041e-5,
929,,,2.7861490285141394e-5,
930,,,2.7591706150118103e-5,
931,,,2.7319494850576122e-5,
932,,,2.704256662227281e-5,
933,,,2.675931617687107e-5,
934,,,2.646980103309682e-5,
935,,,2.617623767670837e-5,
936,,,2.588287906312221e-5,
937,,,2.559532076279855e-5,
938,,,2.5319452902879523e-5,
939,,,2.5060373870569642e-5,
940,,,2.4821578720582573e-5,
941,,,2.460463581743745e-5,
942,,,2.440940442468751e-5,
943,,,2.4234673355704103e-5,
944,,,2.4078966830892546e-5,
945,,,2.3941208736087686e-5,
946,,,2.3820980690357327e-5,
947,,,2.3718243779788466e-5,
948,,,2.3632579541008784e-5,
949,,,2.3562185645076733e-5,
950,,,2.350298048999865e-5,
951,,,2.3448191633185564e-5,
952,,,2.3388712310340056e-5,
953,,,2.3314317041777262e-5,
954,,,2.321556530849432e-5,
955,,,2.3085958078009902e-5,
956,,,2.2923741881268123e-5,
957,,,2.273277182455203e-5,
958,,,2.2522079463647555e-5,
959,,,2.230417326268966e-5,
960,,,2.2092479211826926e-5,
961,,,2.1898561648918508e-5,
962,,,2.1729787335669753e-5,
963,,,2.158794574080206e-5,
964,,,2.1469099568509996e-5,
965,,,2.136468143298468e-5,
966,,,2.1263606615229202e-5,
967,,,2.1154953752467195e-5,
968,,,2.1030610333213375e-5,
969,,,2.0887249473539295e-5,
970,,,2.072714925046415e-5,
971,,,2.055767161560778e-5,
972,,,2.0389586131629232e-5,
973,,,2.0234715860907752e-5,
974,,,2.010349909645839e-5,
975,,,2.0002992105400155e-5,
976,,,1.9935653307378205e-5,
977,,,1.9899038740248402e-5,
978,,,1.9886363808236082e-5,
979,,,1.9887764805017248e-5,
980,,,1.9892015366183683e-5,
981,,,1.988840456763563e-5,
982,,,1.9868463498007993e-5,
983,,,1.9827245941806788e-5,
984,,,1.9763936914792138e-5,
985,,,1.9681678841803445e-5,
986,,,1.958665046693105e-5,
987,,,1.948657713514024e-5,
988,,,1.9388961738625907e-5,
989,,,1.9299383435697817e-5,
990,,,1.922021067000599e-5,
991,,,1.9150018630086343e-5,
992,,,1.9083890645311148e-5,
993,,,1.901461712029369e-5,
994,,,1.893459354746955e-5,
995,,,1.883800033860423e-5,
996,,,1.872269838950907e-5,
997,,,1.859128184810299e-5,
998,,,1.845093242692328e-5,
999,,,1.8312064297248302e-5,
1000,,,1.818610385429771e-5,
1001,,,1.8082979624893002e-5,
1002,,,1.8008941644154203e-5,
1003,,,1.79652127952444e-5,
1004,,,1.7947765888215444e-5,
1005,,,1.794827493578099e-5,
1006,,,1.7956031907347013e-5,
1007,,,1.7960374670589842e-5,
1008,,,1.7952996819911072e-5,
1009,,,1.792949517767042e-5,
1010,,,1.7889715602111128e-5,
1011,,,1.7836842382104325e-5,
1012,,,1.7775594950044513e-5,
1013,,,1.7710174702742746e-5,
1014,,,1.7642645076133912e-5,
1015,,,1.75722437259214e-5,
1016,,,1.7495805839141517e-5,
1017,,,1.740912610339391e-5,
1018,,,1.730879376119274e-5,
1019,,,1.7193878045968937e-5,
1020,,,1.706687831110976e-5,
1021,,,1.6933590472372815e-5,
1022,,,1.6801904367315966e-5,
1023,,,1.667989904989304e-5,
1024,,,1.657381553336919e-5,
1025,,,1.6486502232334335e-5,
1026,,,1.641677361765902e-5,
1027,,,1.6359865538109206e-5,
1028,,,1.630887737433121e-5,
1029,,,1.625681748125925e-5,
1030,,,1.6198677250973116e-5,
1031,,,1.613292237012449e-5,
1032,,,1.6061950095508724e-5,
1033,,,1.599138256138401e-5,
1034,,,1.592842884619766e-5,
1035,,,1.5879811628736456e-5,
1036,,,1.5849836274393786e-5,
1037,,,1.583909183498197e-5,
1038,,,1.5844082825982912e-5,
1039,,,1.5857864702556012e-5,
1040,,,1.587153162382177e-5,
1041,,,1.5876204007347e-5,
1042,,,1.5865021560769064e-5,
1043,,,1.5834620514579868e-5,
1044,,,1.5785702737467507e-5,
1045,,,1.5722569217113087e-5,
1046,,,1.565179847894354e-5,
1047,,,1.5580482158300143e-5,
1048,,,1.551450740333946e-5,
1049,,,1.5457299865488524e-5,
1050,,,1.5409271605178883e-5,
1051,,,1.5368026053774155e-5,
1052,,,1.532920438634723e-5,
1053,,,1.528773477075359e-5,
1054,,,1.5239177278019175e-5,
1055,,,1.5180852424288567e-5,
1056,,,1.5112506615217802e-5,
1057,,,1.5036393051075836e-5,
1058,,,1.4956798647099807e-5,
1059,,,1.4879179397688795e-5,
1060,,,1.4809139310750356e-5,
1061,,,1.4751488067707424e-5,
1062,,,1.4709554236995083e-5,
1063,,,1.4684843988899233e-5,
1064,,,1.467704905701181e-5,
1065,,,1.4684341033721847e-5,
1066,,,1.4703849435126558e-5,
1067,,,1.4732208220074062e-5,
1068,,,1.476606575332971e-5,
1069,,,1.4802480619020797e-5,
1070,,,1.4839162440049328e-5,
1071,,,1.4874554015644792e-5,
1072,,,1.490778046638307e-5,
1073,,,1.4938507568816948e-5,
1074,,,1.4966754425107999e-5,
1075,,,1.4992698445037949e-5,
1076,,,1.5016498845881974e-5,
1077,,,1.503815378856276e-5,
1078,,,1.505739913104815e-5,
1079,,,1.5073654153351561e-5,
1080,,,1.5086019743786744e-5,
1081,,,1.5093334478609676e-5,
1082,,,1.5094290980104886e-5,
1083,,,1.5087607474256041e-5,
1084,,,1.5072238258080483e-5,
1085,,,1.5047594604357849e-5,
1086,,,1.5013738567054784e-5,
1087,,,1.497151017250093e-5,
1088,,,1.4922555824474095e-5,
1089,,,1.486924179916839e-5,
1090,,,1.4814457943908974e-5,
1091,,,1.476133785545152e-5,
1092,,,1.4712937728052137e-5,
1093,,,1.4671923326654159e-5,
1094,,,1.4640312299385917e-5,
1095,,,1.4619308680692798e-5,
1096,,,1.4609250609431761e-5,
1097,,,1.4609673945479876e-5,
1098,,,1.4619476328580334e-5,
1099,,,1.4637150723263464e-5,
1100,,,1.4661046921733965e-5,
1101,,,1.4689615856263994e-5,
1102,,,1.472159613744616e-5,
1103,,,1.4756114697969781e-5,
1104,,,1.479269152638912e-5,
1105,,,1.4831158263008883e-5,
1106,,,1.4871517287863869e-5,
1107,,,1.4913778009105265e-5,
1108,,,1.4957808419379186e-5,
1109,,,1.5003233005345223e-5,
1110,,,1.5049395082692311e-5,
1111,,,1.5095385974477474e-5,
1112,,,1.5140128700838087e-5,
1113,,,1.518249298829347e-5,
1114,,,1.5221413397416043e-5,
1115,,,1.5255983888491842e-5,
1116,,,1.528550952261311e-5,
1117,,,1.5309507351990754e-5,
1118,,,1.532766120907938e-5,
1119,,,1.53397461903156e-5,
1120,,,1.5345545747034064e-5,
1121,,,1.5344786024284222e-5,
1122,,,1.5337108220519466e-5,
1123,,,1.53220912218094e-5,
1124,,,1.529932542273597e-5,
1125,,,1.5268526827159022e-5,
1126,,,1.5229670671416645e-5,
1127,,,1.518311803408677e-5,
1128,,,1.512970850658753e-5,
1129,,,1.507079716958311e-5,
1130,,,1.500822375492633e-5,
1131,,,1.4944213832642144e-5,
1132,,,1.4881223529183173e-5,
1133,,,1.4821748284254242e-5,
1134,,,1.4768120975754735e-5,
1135,,,1.4722325010428854e-5,
1136,,,1.4685844333381636e-5,
1137,,,1.4659566008367237e-5,
1138,,,1.464374345970674e-5,
1139,,,1.4638020833868186e-5,
1140,,,1.4641512072838797e-5,
1141,,,1.4652922723771422e-5,
1142,,,1.4670698588730558e-5,
1143,,,1.4693183310567561e-5,
1144,,,1.4718767088469325e-5,
1145,,,1.474601095765934e-5,
1146,,,1.477373522124327e-5,
1147,,,1.4801066121027896e-5,
1148,,,1.4827440816596323e-5,
1149,,,1.4852576213523176e-5,
1150,,,1.4876411247669016e-5,
1151,,,1.4899034316900883e-5,
1152,,,1.4920607522723754e-5,
1153,,,1.4941297549907693e-5,
1154,,,1.4961219997965362e-5,
1155,,,1.4980400543341545e-5,
1156,,,1.4998753162853198e-5,
1157,,,1.5016073305394906e-5,
1158,,,1.5032042620083274e-5,
1159,,,1.5046241634031436e-5,
1160,,,1.5058167408071838e-5,
1161,,,1.5067254334644e-5,
1162,,,1.5072897481423608e-5,
1163,,,1.5074478864141713e-5,
1164,,,1.5071397489532075e-5,
1165,,,1.5063103823367123e-5,
1166,,,1.504913854419369e-5,
1167,,,1.502917421881867e-5,
1168,,,1.5003057164181946e-5,
1169,,,1.497084557334328e-5,
1170,,,1.4932839292076575e-5,
1171,,,1.4889596660538813e-5,
1172,,,1.484193466488659e-5,
1173,,,1.4790910195311256e-5,
1174,,,1.4737782247096655e-5,
1175,,,1.468395709542336e-5,
1176,,,1.463092046051617e-5,
1177,,,1.458016214618526e-5,
1178,,,1.4533099383330053e-5,
1179,,,1.4491005083642953e-5,
1180,,,1.4454946484517327e-5,
1181,,,1.44257384181554e-5,
1182,,,1.4403913886912268e-5,
1183,,,1.4389712992350423e-5,
1184,,,1.4383089730721032e-5,
1185,,,1.438373486352352e-5,
1186,,,1.4391112075724874e-5,
1187,,,1.4404503978197069e-5,
1188,,,1.4423064192968479e-5,
1189,,,1.4445871753490922e-5,
1190,,,1.4471984312558445e-5,
1191,,,1.4500487118714963e-5,
1192,,,1.453053532837993e-5,
1193,,,1.4561387891133608e-5,
1194,,,1.459243190878338e-5,
1195,,,1.462319696751323e-5,
1196,,,1.4653359441495951e-5,
1197,,,1.4682737158284956e-5,
1198,,,1.4711275120378084e-5,
1199,,,1.4739023232365232e-5,
1200,,,1.4766107234925469e-5,
1201,,,1.4792694333988266e-5,
1202,,,1.4818955353345105e-5,
1203,,,1.4845025620666834e-5,
1204,,,1.487096717841681e-5,
1205,,,1.4896735225274934e-5,
1206,,,1.4922151858224672e-5,
1207,,,1.4946890117030036e-5,
1208,,,1.4970470961540477e-5,
1209,,,1.4992275095704966e-5,
1210,,,1.501157048783084e-5,
1211,,,1.5027555071636633e-5,
1212,,,1.5039412549455665e-5,
1213,,,1.5046377614133706e-5,
1214,,,1.5047805459460272e-5,
1215,,,1.50432393801369e-5,
1216,,,1.5032469776371854e-5,
1217,,,1.501557812404874e-5,
1218,,,1.4992960502612892e-5,
1219,,,1.4965327022554398e-5,
1220,,,1.493367577439804e-5,
1221,,,1.4899242448825054e-5,
1222,,,1.4863429226669752e-5,
1223,,,1.4827718599780831e-5,
1224,,,1.4793579224621807e-5,
1225,,,1.4762371604140004e-5,
1226,,,1.4735261328672386e-5,
1227,,,1.4713146866093356e-5,
1228,,,1.4696607613843496e-5,
1229,,,1.4685876265784357e-5,
1230,,,1.468083764639225e-5,
1231,,,1.4681054140137198e-5,
1232,,,1.4685815793643976e-5,
1233,,,1.4694211192137082e-5,
1234,,,1.470521343054118e-5,
1235,,,1.4717774064871303e-5,
1236,,,1.473091701413583e-5,
1237,,,1.4743824151927551e-5,
1238,,,1.4755904894101172e-5,
1239,,,1.4766843473493006e-5,
1240,,,1.4776619690675734e-5,
1241,,,1.4785501514944307e-5,
1242,,,1.4794010666397437e-5,
1243,,,1.4802864891461169e-5,
1244,,,1.481290274019396e-5,
1245,,,1.4824998046738342e-5,
1246,,,1.4839971909873763e-5,
1247,,,1.4858509795399074e-5,
1248,,,1.4881090554741715e-5,
1249,,,1.490793284230772e-5,
1250,,,1.4938962791675664e-5,
1251,,,1.4973805028861302e-5,
1252,,,1.5011797276825659e-5,
1253,,,1.5052027029108412e-5,
1254,,,1.5093387121340942e-5,
1255,,,1.5134645593912332e-5,
1256,,,1.5174524120118826e-5,
1257,,,1.521177858616515e-5,
1258,,,1.5245275258653512e-5,
1259,,,1.527405643012035e-5,
1260,,,1.5297390494420246e-5,
1261,,,1.5314802985059524e-5,
1262,,,1.532608703824761e-5,
1263,,,1.5331293782268287e-5,
1264,,,1.533070504697442e-5,
1265,,,1.5324792298456112e-5,
1266,,,1.5314166668535695e-5,
1267,,,1.5299525294015588e-5,
1268,,,1.5281598930407566e-5,
1269,,,1.5261105063187806e-5,
1270,,,1.5238709661256375e-5,
1271,,,1.5214999474872367e-5,
1272,,,1.5190465535685285e-5,
1273,,,1.5165497400956536e-5,
1274,,,1.5140386789190836e-5,
1275,,,1.5115338630938096e-5,
1276,,,1.5090487221002809e-5,
1277,,,1.5065915091978275e-5,
1278,,,1.5041672397285566e-5,
1279,,,1.5017794942977307e-5,
1280,,,1.4994319480593164e-5,
1281,,,1.4971295403966113e-5,
1282,,,1.4948792518708902e-5,
1283,,,1.4926905019101899e-5,
1284,,,1.490575217029723e-5,
1285,,,1.488547642695571e-5,
1286,,,1.486623981318821e-5,
1287,,,1.4848219351180622e-5,
1288,,,1.4831602180814457e-5,
1289,,,1.4816580795138972e-5,
1290,,,1.4803348568238582e-5,
1291,,,1.4792095515100332e-5,
1292,,,1.47830040350463e-5,
1293,,,1.4776244279478175e-5,
1294,,,1.4771968767108698e-5,
1295,,,1.477030594785258e-5,
1296,,,1.4771352579123412e-5,
1297,,,1.4775165003116015e-5,
1298,,,1.478174967034561e-5,
1299,,,1.4791053508748211e-5,
1300,,,1.4802954954483784e-5,
1301,,,1.48172566093879e-5,
1302,,,1.483368054662569e-5,
1303,,,1.4851867235103904e-5,
1304,,,1.4871378889184604e-5,
1305,,,1.489170777838781e-5,
1306,,,1.4912289667902599e-5,
1307,,,1.4932522130968097e-5,
1308,,,1.4951787013986707e-5,
1309,,,1.4969475887520742e-5,
1310,,,1.4985016928447054e-5,
1311,,,1.4997901397808104e-5,
1312,,,1.5007707746884799e-5,
1313,,,1.5014121430305117e-5,
1314,,,1.501694874136886e-5,
1315,,,1.5016123401169591e-5,
1316,,,1.5011705196647927e-5,
1317,,,1.5003870620358394e-5,
1318,,,1.4992896149503583e-5,
1319,,,1.4979135441664718e-5,
1320,,,1.4962992252395756e-5,
1321,,,1.4944891241850006e-5,
1322,,,1.4925249000208234e-5,
1323,,,1.4904447573905231e-5,
1324,,,1.488281252746605e-5,
1325,,,1.4860597158479197e-5,
1326,,,1.483797393841463e-5,
1327,,,1.481503363001113e-5,
1328,,,1.4791791886179673e-5,
1329,,,1.4768202518329692e-5,
1330,,,1.4744176082462279e-5,
1331,,,1.471960201171304e-5,
1332,,,1.4694372257872368e-5,
1333,,,1.4668404313873552e-5,
1334,,,1.4641661582328201e-5,
1335,,,1.461416932384522e-5,
1336,,,1.458602483841838e-5,
1337,,,1.455740106380537e-5,
1338,,,1.4528543365382557e-5,
1339,,,1.4499759885615294e-5,
1340,,,1.4471406362292422e-5,
1341,,,1.444386676498085e-5,
1342,,,1.44175314036312e-5,
1343,,,1.4392774312705172e-5,
1344,,,1.4369931705779269e-5,
1345,,,1.4349283141050637e-5,
1346,,,1.433103676048349e-5,
1347,,,1.4315319594701873e-5,
1348,,,1.4302173495937612e-5,
1349,,,1.4291556806856948e-5,
1350,,,1.4283351427190854e-5,
1351,,,1.427737453373946e-5,
1352,,,1.4273393870375763e-5,
1353,,,1.4271145277024498e-5,
1354,,,1.4270350988838483e-5,
1355,,,1.4270737220499137e-5,
1356,,,1.4272049658351114e-5,
1357,,,1.4274065707098263e-5,
1358,,,1.4276602659176849e-5,
1359,,,1.4279521344700975e-5,
1360,,,1.4282725241443548e-5,
1361,,,1.4286155437329322e-5,
1362,,,1.428978220292923e-5,
1363,,,1.4293594214522358e-5,
1364,,,1.4297586644776946e-5,
1365,,,1.430174939495199e-5,
1366,,,1.4306056678970516e-5,
1367,,,1.4310458996385904e-5,
1368,,,1.4314878268125127e-5,
1369,,,1.43192065826114e-5,
1370,,,1.4323308641000994e-5,
1371,,,1.4327027630659274e-5,
1372,,,1.4330193926494082e-5,
1373,,,1.4332635748217726e-5,
1374,,,1.4334190711103226e-5,
1375,,,1.4334717115004462e-5,
1376,,,1.433410383012363e-5,
1377,,,1.4332277758079111e-5,
1378,,,1.4329208063674935e-5,
1379,,,1.4324906667795718e-5,
1380,,,1.4319424838830725e-5,
1381,,,1.431284608751988e-5,
1382,,,1.4305275924527975e-5,
1383,,,1.4296829349058245e-5,
1384,,,1.4287617172506733e-5,
1385,,,1.427773242257836e-5,
1386,,,1.4267238108013733e-5,
1387,,,1.4256157548798574e-5,
1388,,,1.4244468296942134e-5,
1389,,,1.4232100402018802e-5,
1390,,,1.421893943375163e-5,
1391,,,1.420483428640554e-5,
1392,,,1.4189609386031947e-5,
1393,,,1.417308053345907e-5,
1394,,,1.4155073275700345e-5,
1395,,,1.4135442436733222e-5,
1396,,,1.4114091281389939e-5,
1397,,,1.4090988751805144e-5,
1398,,,1.406618331245943e-5,
1399,,,1.4039812162902254e-5,
1400,,,1.4012104909307362e-5,
1401,,,1.39833811979603e-5,
1402,,,1.3954042267845215e-5,
1403,,,1.3924556833891712e-5,
1404,,,1.3895442126577836e-5,
1405,,,1.3867241253052374e-5,
1406,,,1.384049828527042e-5,
1407,,,1.3815732609246392e-5,
1408,,,1.3793414085643278e-5,
1409,,,1.377394048473049e-5,
1410,,,1.3757618484429362e-5,
1411,,,1.3744649278507983e-5,
1412,,,1.3735119553370702e-5,
1413,,,1.372899827519285e-5,
1414,,,1.3726139400795429e-5,
1415,,,1.3726290299708834e-5,
1416,,,1.3729105363939241e-5,
1417,,,1.3734163998306054e-5,
1418,,,1.374099194073714e-5,
1419,,,1.3749084672303104e-5,
1420,,,1.3757931554926396e-5,
1421,,,1.3767039293093033e-5,
1422,,,1.3775953363372912e-5,
1423,,,1.3784276194966302e-5,
1424,,,1.3791681110752838e-5,
1425,,,1.3797921337497403e-5,
1426,,,1.3802833743689073e-5,
1427,,,1.3806337335318399e-5,
1428,,,1.3808426901948093e-5,
1429,,,1.380916252664978e-5,
1430,,,1.3808655927272694e-5,
1431,,,1.3807054764225186e-5,
1432,,,1.3804526122082653e-5,
1433,,,1.3801240349263231e-5,
1434,,,1.3797356330865996e-5,
1435,,,1.3793009090387219e-5,
1436,,,1.3788300386442248e-5,
1437,,,1.3783292712477632e-5,
1438,,,1.3778006841881083e-5,
1439,,,1.3772422806886983e-5,
1440,,,1.3766483973149236e-5,
1441,,,1.3760103685198311e-5,
1442,,,1.3753173819973714e-5,
1443,,,1.3745574501441299e-5,
1444,,,1.3737184200768053e-5,
1445,,,1.3727889472166066e-5,
1446,,,1.3717593649739924e-5,
1447,,,1.3706223947999587e-5,
1448,,,1.3693736558155819e-5,
1449,,,1.3680119502013202e-5,
1450,,,1.366539318223745e-5,
1451,,,1.36496087388953e-5,
1452,,,1.3632844475257403e-5,
1453,,,1.3615200740618482e-5,
1454,,,1.3596793746705617e-5,
1455,,,1.3577748842680225e-5,
1456,,,1.3558193780711934e-5,
1457,,,1.3538252471727987e-5,
1458,,,1.3518039664091981e-5,
1459,,,1.3497656883642654e-5,
1460,,,1.347718986013203e-5,
1461,,,1.3456707541718942e-5,
1462,,,1.3436262674871354e-5,
1463,,,1.3415893810300295e-5,
1464,,,1.339562849383377e-5,
1465,,,1.3375487320481984e-5,
1466,,,1.3355488474729305e-5,
1467,,,1.3335652352877753e-5,
1468,,,1.3316005864740955e-5,
1469,,,1.3296586040972802e-5,
1470,,,1.3277442625926183e-5,
1471,,,1.3258639409828859e-5,
1472,,,1.3240254142781547e-5,
1473,,,1.3222376970497898e-5,
1474,,,1.3205107431478937e-5,
1475,,,1.3188550151360227e-5,
1476,,,1.317280945705448e-5,
1477,,,1.315798320654785e-5,
1478,,,1.3144156186418846e-5,
1479,,,1.3131393466099122e-5,
1480,,,1.3119734114403187e-5,
1481,,,1.3109185679619139e-5,
1482,,,1.309971980986096e-5,
1483,,,1.3091269346326429e-5,
1484,,,1.3083727159875875e-5,
1485,,,1.307694692262631e-5,
1486,,,1.3070745913209005e-5,
1487,,,1.3064909849796708e-5,
1488,,,1.3059199632685315e-5,
1489,,,1.3053359762905966e-5,
1490,,,1.3047128090999053e-5,
1491,,,1.3040246447716617e-5,
1492,,,1.3032471623773196e-5,
1493,,,1.3023586106711877e-5,
1494,,,1.3013407956689113e-5,
1495,,,1.300179921508903e-5,
1496,,,1.2988672293387752e-5,
1497,,,1.297399388433497e-5,
1498,,,1.2957786069325782e-5,
1499,,,1.294012445715742e-5,
1500,,,1.2921133369441786e-5,
1501,,,1.2900978273892766e-5,
1502,,,1.2879855844828182e-5,
1503,,,1.2857982187413988e-5,
1504,,,1.2835579887202438e-5,
1505,,,1.2812864630990159e-5,
1506,,,1.279003218392296e-5,
1507,,,1.2767246499497868e-5,
1508,,,1.2744629685125326e-5,
1509,,,1.2722254450148205e-5,
1510,,,1.270013953138491e-5,
1511,,,1.2678248430268818e-5,
1512,,,1.2656491613178018e-5,
1513,,,1.2634732130894736e-5,
1514,,,1.2612794413272734e-5,
1515,,,1.2590475800876676e-5,
1516,,,1.2567560197173761e-5,
1517,,,1.254383307403462e-5,
1518,,,1.2519096951178163e-5,
1519,,,1.2493186407306409e-5,
1520,,,1.2465981675504368e-5,
1521,,,1.2437419933085167e-5,
1522,,,1.2407503516814597e-5,
1523,,,1.2376304473192179e-5,
1524,,,1.2343965079325067e-5,
1525,,,1.2310694226954544e-5,
1526,,,1.227675983079021e-5,
1527,,,1.2242477681299258e-5,
1528,,,1.220819739108624e-5,
1529,,,1.2174286265606316e-5,
1530,,,1.2141112050605928e-5,
1531,,,1.210902556362494e-5,
1532,,,1.2078344204357757e-5,
1533,,,1.2049337263264177e-5,
1534,,,1.2022213818343478e-5,
1535,,,1.1997113837988648e-5,
1536,,,1.197410290622589e-5,
1537,,,1.1953170768544217e-5,
1538,,,1.1934233674546765e-5,
1539,,,1.1917140279556608e-5,
1540,,,1.1901680671884205e-5,
1541,,,1.1887597925572342e-5,
1542,,,1.1874601448936563e-5,
1543,,,1.1862381314690605e-5,
1544,,,1.1850622723646693e-5,
1545,,,1.1839019774120482e-5,
1546,,,1.1827287783130829e-5,
1547,,,1.1815173529195499e-5,
1548,,,1.1802462951707326e-5,
1549,,,1.1788986036316202e-5,
1550,,,1.1774618824135465e-5,
1551,,,1.1759282687914305e-5,
1552,,,1.1742941203539721e-5,
1553,,,1.1725595095117986e-5,
1554,,,1.17072758346232e-5,
1555,,,1.1688038525504737e-5,
1556,,,1.1667954691809447e-5,
1557,,,1.1647105533698636e-5,
1558,,,1.1625576104901516e-5,
1559,,,1.1603450729620321e-5,
1560,,,1.158080982018235e-5,
1561,,,1.1557728097913552e-5,
1562,,,1.1534274073536754e-5,
1563,,,1.151051052342869e-5,
1564,,,1.1486495614978258e-5,
1565,,,1.1462284294933874e-5,
1566,,,1.1437929561443545e-5,
1567,,,1.1413483291262437e-5,
1568,,,1.1388996381685314e-5,
1569,,,1.1364518081755288e-5,
1570,,,1.1340094516126552e-5,
1571,,,1.1315766533232998e-5,
1572,,,1.129156712296256e-5,
1573,,,1.126751873535998e-5,
1574,,,1.1243630881401959e-5,
1575,,,1.1219898403843014e-5,
1576,,,1.1196300769027493e-5,
1577,,,1.1172802652220958e-5,
1578,,,1.1149355976205654e-5,
1579,,,1.1125903425686028e-5,
1580,,,1.1102383310956782e-5,
1581,,,1.1078735507181313e-5,
1582,,,1.1054908064647745e-5,
1583,,,1.1030863983706255e-5,
1584,,,1.1006587586808112e-5,
1585,,,1.098208990698441e-5,
1586,,,1.095741255088603e-5,
1587,,,1.0932629584075015e-5,
1588,,,1.0907847120644464e-5,
1589,,,1.0883200467986216e-5,
1590,,,1.0858848866592324e-5,
1591,,,1.0834968057943259e-5,
1592,,,1.0811741094036345e-5,
1593,,,1.0789347954325171e-5,
1594,,,1.0767954646805124e-5,
1595,,,1.0747702530475933e-5,
1596,,,1.0728698601590742e-5,
1597,,,1.0711007435593031e-5,
1598,,,1.0694645374259879e-5,
1599,,,1.0679577400740202e-5,
1600,,,1.0665716964257332e-5,
1601,,,1.0652928813825543e-5,
1602,,,1.0641034690558528e-5,
1603,,,1.0629821526053476e-5,
1604,,,1.0619051615062711e-5,
1605,,,1.060847408854651e-5,
1606,,,1.0597836920620902e-5,
1607,,,1.0586898669037438e-5,
1608,,,1.0575439178335923e-5,
1609,,,1.0563268566863735e-5,
1610,,,1.0550233966595715e-5,
1611,,,1.0536223675421369e-5,
1612,,,1.0521168597773725e-5,
1613,,,1.0505041070578054e-5,
1614,,,1.0487851376151461e-5,
1615,,,1.0469642412251966e-5,
1616,,,1.0450483106319487e-5,
1617,,,1.0430461216182132e-5,
1618,,,1.0409676149966567e-5,
1619,,,1.038823236738611e-5,
1620,,,1.036623380297449e-5,
1621,,,1.0343779594177756e-5,
1622,,,1.0320961221825386e-5,
1623,,,1.0297860997105463e-5,
1624,,,1.0274551676951314e-5,
1625,,,1.0251096875446103e-5,
1626,,,1.0227551875056224e-5,
1627,,,1.0203964435261726e-5,
1628,,,1.0180375248038423e-5,
1629,,,1.0156817793433909e-5,
1630,,,1.0133317491524088e-5,
1631,,,1.0109890211425445e-5,
1632,,,1.008654036243766e-5,
1633,,,1.006325893442334e-5,
1634,,,1.004002195339727e-5,
1635,,,1.0016789857342457e-5,
1636,,,9.993508266167532e-6,
1637,,,9.970110516029353e-6,
1638,,,9.946522158164696e-6,
1639,,,9.922667400601419e-6,
1640,,,9.898477219786214e-6,
1641,,,9.87389861589029e-6,
1642,,,9.848904260690575e-6,
1643,,,9.823501620198355e-6,
1644,,,9.797740551050076e-6,
1645,,,9.771718387691507e-6,
1646,,,9.74558166351598e-6,
1647,,,9.719523838033948e-6,
